,id,year,month,day,country,state,latitude,longitude,target,weapon,casualties,injuries,total
101678,2.01E+11,2011,5,31,India,Odisha,19.145379,84.65249,Private Citizens & Property,Melee,0,1,1
101697,2.01E+11,2011,6,1,India,Bihar,25.069201,84.01735,Private Citizens & Property,Unknown,1,0,1
101698,2.01E+11,2011,6,1,India,Jharkhand,23.43,84.68,Business,Incendiary,0,0,0
101699,2.01E+11,2011,6,1,India,Jharkhand,23.289029,85.223074,Police,Firearms,1,3,4
101705,2.01E+11,2011,6,1,India,Bihar,24.795728,84.999721,Private Citizens & Property,Melee,0,2,2
101708,2.01E+11,2011,6,2,India,Chhattisgarh,18.667221,81.671991,Police,Firearms,1,1,2
101709,2.01E+11,2011,6,2,India,Jharkhand,23.075278,85.278889,Police,Melee,3,3,6
101729,2.01E+11,2011,6,3,India,Bihar,24.795728,84.999721,Private Citizens & Property,Unknown,0,0,0
101730,2.01E+11,2011,6,3,India,Bihar,24.969374,84.973981,Private Citizens & Property,Unknown,0,0,0
101741,2.01E+11,2011,6,4,India,Maharashtra,19.512666,80.330351,Private Citizens & Property,Melee,1,0,1
101742,2.01E+11,2011,6,4,India,Nagaland,26.158436,94.562443,Terrorists/Non-State Militia,Unknown,1,0,1
101755,2.01E+11,2011,6,5,India,Maharashtra,20.215441,80.144254,Private Citizens & Property,Firearms,1,0,1
101756,2.01E+11,2011,6,0,India,West Bengal,22.404193,87.379866,Private Citizens & Property,Melee,1,0,1
101767,2.01E+11,2011,6,6,India,Jharkhand,24.311127,84.515665,Educational Institution,Firearms,0,0,0
101793,2.01E+11,2011,6,7,India,Assam,25.993674,93.681353,Government (General),Firearms,1,0,1
101800,2.01E+11,2011,6,8,India,Jammu and Kashmir,34.286763,74.462401,Police,Firearms,1,0,1
101801,2.01E+11,2011,6,8,India,Manipur,24.68818,93.936215,Government (General),Explosives/Bombs/Dynamite,0,0,0
101802,2.01E+11,2011,6,8,India,Manipur,24.597387,93.775257,Government (General),Explosives/Bombs/Dynamite,0,0,0
101803,2.01E+11,2011,6,8,India,Tripura,23.919906,91.850304,Private Citizens & Property,Unknown,0,0,0
101824,2.01E+11,2011,6,9,India,Chhattisgarh,22.086667,81.655278,Police,Firearms,5,0,5
101842,2.01E+11,2011,6,11,India,Bihar,24.925509,86.220764,Private Citizens & Property,Melee,1,0,1
101875,2.01E+11,2011,6,14,India,Chhattisgarh,18.9,81.35,Private Citizens & Property,Firearms,1,0,1
101887,2.01E+11,2011,6,15,India,Jharkhand,24.204235,84.870937,Business,Melee,0,3,3
101891,2.01E+11,2011,6,16,India,Bihar,24.453749,84.584344,Telecommunication,Explosives/Bombs/Dynamite,0,0,0
101892,2.01E+11,2011,6,16,India,Bihar,24.448235,84.584215,Telecommunication,Explosives/Bombs/Dynamite,0,0,0
101893,2.01E+11,2011,6,16,India,Bihar,24.538957,84.672848,Telecommunication,Explosives/Bombs/Dynamite,0,0,0
101894,2.01E+11,2011,6,16,India,Bihar,24.530033,84.90991,Telecommunication,Explosives/Bombs/Dynamite,0,0,0
101895,2.01E+11,2011,6,16,India,Bihar,24.795821,85.00252,Police,Firearms,0,0,0
101896,2.01E+11,2011,6,16,India,Bihar,25.296631,85.017377,Transportation,Incendiary,0,0,0
101897,2.01E+11,2011,6,16,India,Chhattisgarh,18.9,81.35,Private Citizens & Property,Firearms,0,0,0
101898,2.01E+11,2011,6,16,India,Jharkhand,24.471711,83.556316,Educational Institution,Explosives/Bombs/Dynamite,0,0,0
101915,2.01E+11,2011,6,17,India,Jharkhand,23.750572,84.461894,Business,Incendiary,0,0,0
101936,2.01E+11,2011,6,20,India,Chhattisgarh,21.241414,81.634332,Private Citizens & Property,Firearms,0,0,0
101937,2.01E+11,2011,6,20,India,Jharkhand,23.669296,86.151112,Transportation,Explosives/Bombs/Dynamite,1,3,4
101959,2.01E+11,2011,6,21,India,Manipur,24.817011,93.936844,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0,0
101965,2.01E+11,2011,6,22,India,Bihar,26.638547,85.070747,Business,Incendiary,0,0,0
101966,2.01E+11,2011,6,22,India,Bihar,24.795664,84.999407,Private Citizens & Property,Firearms,1,0,1
101995,2.01E+11,2011,6,24,India,Assam,26.309871,90.283463,Military,Firearms,2,0,2
101996,2.01E+11,2011,6,24,India,Odisha,18.815236,82.712102,Private Citizens & Property,Melee,1,0,1
101997,2.01E+11,2011,6,24,India,Maharashtra,19.639543,79.474959,Private Citizens & Property,Firearms,1,0,1
102011,2.01E+11,2011,6,25,India,Maharashtra,20.327778,80.470833,Private Citizens & Property,Firearms,1,0,1
102020,2.01E+11,2011,6,26,India,Chhattisgarh,18.633644,81.25739,Police,Explosives/Bombs/Dynamite,4,4,8
102021,2.01E+11,2011,6,26,India,Chhattisgarh,20.271944,81.493056,Military,Firearms,3,4,7
102032,2.01E+11,2011,6,27,India,Jharkhand,23.967925,86.058696,Business,Incendiary,0,0,0
102035,2.01E+11,2011,6,27,India,Jammu and Kashmir,34.209645,74.76516,Government (General),Firearms,1,0,1
102044,2.01E+11,2011,6,28,India,Jharkhand,24.003563,86.147194,Terrorists/Non-State Militia,Firearms,1,0,1
102048,2.01E+11,2011,6,29,India,Jammu and Kashmir,34.078661,74.765892,Police,Firearms,0,1,1
102049,2.01E+11,2011,6,29,India,Jharkhand,23.041512,84.544486,Terrorists/Non-State Militia,Firearms,1,0,1
102050,2.01E+11,2011,6,29,India,Manipur,24.817011,93.936844,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0,0
102069,2.01E+11,2011,6,30,India,Chhattisgarh,20.633859,82.059782,Police,Firearms,1,0,1
102070,2.01E+11,2011,6,30,India,Manipur,24.82004,93.934295,Private Citizens & Property,Explosives/Bombs/Dynamite,0,0,0
102071,2.01E+11,2011,6,30,India,Nagaland,25.920008,93.72983,Private Citizens & Property,Firearms,2,2,4
102072,2.01E+11,2011,6,30,India,Nagaland,25.906267,93.72759,Business,Explosives/Bombs/Dynamite,1,3,4
102073,2.01E+11,2011,6,30,India,Tripura,23.231749,91.559612,Government (General),Unknown,0,0,0
102082,2.01E+11,2011,7,1,India,Manipur,24.251281,94.301304,Government (General),Firearms,0,0,0
102089,2.01E+11,2011,7,2,India,Bihar,25.380634,86.465382,Private Citizens & Property,Unknown,6,0,6
102123,2.01E+11,2011,7,4,India,Odisha,22.124002,84.043175,Transportation,Explosives/Bombs/Dynamite,0,0,0
102152,2.01E+11,2011,7,5,India,Odisha,17.958613,81.685681,Private Citizens & Property,Firearms,1,0,1
102168,2.01E+11,2011,7,6,India,Chhattisgarh,23.606222,83.617754,Police,Firearms,1,0,1
102169,2.01E+11,2011,7,6,India,Chhattisgarh,21.354615,83.397634,Police,Firearms,0,0,0
102180,2.01E+11,2011,7,7,India,Maharashtra,19.512666,80.330351,Private Citizens & Property,Unknown,2,0,2
102181,2.01E+11,2011,7,7,India,Odisha,18.815236,82.712102,Police,Firearms,2,0,2
102187,2.01E+11,2011,7,7,India,Jharkhand,24.204235,84.870937,Private Citizens & Property,Melee,2,0,2
102188,2.01E+11,2011,7,7,India,Odisha,19.17,83.42,Government (General),Melee,1,0,1
102189,2.01E+11,2011,7,7,India,Odisha,19.17,83.42,Government (General),Melee,1,0,1
102193,2.01E+11,2011,7,8,India,Assam,26.98261,94.642452,Transportation,Explosives/Bombs/Dynamite,0,0,0
102194,2.01E+11,2011,7,8,India,Maharashtra,19.366997,80.435434,Private Citizens & Property,Firearms,1,0,1
102216,2.01E+11,2011,7,10,India,Assam,26.147043,91.735509,Transportation,Explosives/Bombs/Dynamite,0,100,100
102227,2.01E+11,2011,7,11,India,Jharkhand,24.204235,84.870937,Transportation,Sabotage Equipment,0,0,0
102242,2.01E+11,2011,7,12,India,Jharkhand,24.462866,84.177802,Violent Political Party,Explosives/Bombs/Dynamite,0,0,0
102261,2.01E+11,2011,7,13,India,Maharashtra,18.949506,72.8305,Private Citizens & Property,Explosives/Bombs/Dynamite,7,44,51
102262,2.01E+11,2011,7,13,India,Maharashtra,19.018925,72.840447,Transportation,Explosives/Bombs/Dynamite,7,43,50
102263,2.01E+11,2011,7,13,India,Maharashtra,19.075984,72.877656,Private Citizens & Property,Explosives/Bombs/Dynamite,7,43,50
102284,2.01E+11,2011,7,15,India,Bihar,25.916797,84.749948,Business,Incendiary,0,0,0
102290,2.01E+11,2011,7,16,India,Bihar,26.638547,85.070747,Private Citizens & Property,Melee,1,0,1
